sp|P77951|SIGA_STRGR	-	2161	-	2.9e-138	454.8	1.3	2.9e-138	454.8	1.3	2.0	1	1	1	2	2	1
sp|P0A602|SIGA_MYCTU	-	2161	-	4.6e-137	450.8	5.3	7.4e-137	450.2	5.3	1.3	1	0	0	1	1	1
sp|P0A603|SIGA_MYCBO	-	2161	-	4.6e-137	450.8	5.3	7.4e-137	450.2	5.3	1.3	1	0	0	1	1	1
sp|P33118|RPSB_CORDI	-	2161	-	1.1e-136	449.7	6.6	1.3e-136	449.4	6.6	1.0	1	0	0	1	1	1
sp|P26683|SIGA_NOSS1	-	2161	-	3.4e-136	448.0	13.8	4.1e-136	447.7	13.8	1.0	1	0	0	1	1	1
sp|Q03066|RPSC_NOSS1	-	2161	-	8.2e-135	443.4	10.6	1.1e-134	443.0	10.6	1.1	1	0	0	1	1	1
sp|P0A2E5|RPOS_SALTY	-	2161	-	1.5e-133	439.2	10.6	8.1e-132	433.6	10.6	2.0	1	1	0	1	1	1
sp|P0A2E6|RPOS_SALTI	-	2161	-	1.5e-133	439.2	10.6	8.1e-132	433.6	10.6	2.0	1	1	0	1	1	1
sp|P0A2E7|RPOS_SALDU	-	2161	-	1.5e-133	439.2	10.6	8.1e-132	433.6	10.6	2.0	1	1	0	1	1	1
sp|P35540|RPOS_SHIFL	-	2161	-	1.8e-133	439.0	9.7	9.1e-132	433.4	9.7	2.0	1	1	0	1	1	1
sp|P13445|RPOS_ECOLI	-	2161	-	2.2e-133	438.7	9.8	1.2e-131	433.1	9.8	2.0	1	1	0	1	1	1
sp|P38023|SIGA1_SYNE7	-	2161	-	2.9e-133	438.4	12.6	3.4e-133	438.1	12.6	1.1	1	0	0	1	1	1
sp|O51804|RPOS_VIBCH	-	2161	-	3.8e-133	438.0	8.3	1.2e-131	433.0	8.3	2.0	1	1	0	1	1	1
sp|P52329|SIGA_ENTFA	-	2161	-	1.4e-132	436.1	10.1	3.6e-131	431.4	10.1	2.0	1	1	0	1	1	1
sp|P47765|RPOS_YEREN	-	2161	-	2e-132	435.6	9.9	1.4e-130	429.5	9.9	2.0	1	1	0	1	1	1
sp|Q72L95|SIGA_THET2	-	2161	-	2.9e-132	435.1	2.2	4e-132	434.6	2.2	1.2	1	0	0	1	1	1
sp|P52322|SIGA_MICAE	-	2161	-	1.2e-131	433.1	14.6	1.8e-131	432.5	14.6	1.2	1	0	0	1	1	1
sp|O66381|SIGA_BACHD	-	2161	-	1.4e-131	432.8	9.7	6.5e-130	427.3	8.6	2.7	1	1	1	2	2	2
sp|P45684|RPOS_PSEAE	-	2161	-	1.4e-131	432.8	5.8	6.5e-130	427.3	5.8	2.0	1	1	0	1	1	1
sp|Q59996|RPSC_SYNY3	-	2161	-	4.8e-131	431.0	12.9	6.6e-131	430.6	12.9	1.2	1	0	0	1	1	1
sp|Q5HNY7|SIGA_STAEQ	-	2161	-	9.1e-131	430.1	4.2	3e-129	425.1	4.2	2.1	1	1	0	1	1	1
sp|Q8CP24|SIGA_STAES	-	2161	-	9.1e-131	430.1	4.2	3e-129	425.1	4.2	2.1	1	1	0	1	1	1
sp|P74565|SIGA_SYNY3	-	2161	-	1.2e-130	429.7	18.8	2e-130	429.0	18.8	1.3	1	1	0	1	1	1
sp|P27785|SIGA_STRAU	-	2161	-	1.2e-130	429.7	0.7	1.4e-130	429.5	0.7	1.0	1	0	0	1	1	1
sp|Q92BQ6|SIGA_LISIN	-	2161	-	1.2e-130	429.7	3.2	5.1e-129	424.4	3.2	2.1	1	1	0	1	1	1
sp|P52331|SIGA_LISMO	-	2161	-	1.2e-130	429.7	3.2	5.1e-129	424.4	3.2	2.1	1	1	0	1	1	1
sp|Q99TT5|SIGA_STAAN	-	2161	-	1.3e-130	429.6	5.3	3.8e-129	424.8	5.1	2.1	1	1	0	1	1	1
sp|P0A0I8|SIGA_STAAM	-	2161	-	1.6e-130	429.3	5.3	4.5e-129	424.5	5.1	2.1	1	1	0	1	1	1
sp|P0A0I9|SIGA_STAAW	-	2161	-	1.6e-130	429.3	5.3	4.5e-129	424.5	5.1	2.1	1	1	0	1	1	1
sp|P0A0J0|SIGA_STAA8	-	2161	-	1.6e-130	429.3	5.3	4.5e-129	424.5	5.1	2.1	1	1	0	1	1	1
sp|Q5HFJ9|SIGA_STAAC	-	2161	-	1.6e-130	429.3	5.3	4.5e-129	424.5	5.1	2.1	1	1	0	1	1	1
sp|Q6G905|SIGA_STAAS	-	2161	-	1.6e-130	429.3	5.3	4.5e-129	424.5	5.1	2.1	1	1	0	1	1	1
sp|Q6GGD8|SIGA_STAAR	-	2161	-	1.6e-130	429.3	5.3	4.5e-129	424.5	5.1	2.1	1	1	0	1	1	1
sp|P18182|HRDA_STRCO	-	2161	-	4.6e-130	427.8	0.0	5.6e-130	427.5	0.0	1.0	1	0	0	1	1	1
sp|Q9EZJ8|SIGA_THEAQ	-	2161	-	5.3e-130	427.6	5.8	7.3e-130	427.1	5.8	1.2	1	0	0	1	1	1
sp|P33656|SIGA_CLOAB	-	2161	-	7.1e-130	427.2	2.6	7.1e-130	427.2	2.6	2.7	1	1	0	2	2	2
sp|P52328|SIGA_BACSP	-	2161	-	7.1e-130	427.2	10.6	8.1e-129	423.7	7.6	2.6	1	1	1	2	2	2
sp|P06224|SIGA_BACSU	-	2161	-	9.8e-130	426.7	11.1	7e-129	423.9	8.6	2.4	1	1	0	1	1	1
sp|O33662|SIGA_STRMU	-	2161	-	3.6e-128	421.6	7.4	1.7e-126	416.1	7.4	2.1	1	1	0	1	1	1
sp|P0A4I9|SIGA_STRPN	-	2161	-	4.2e-127	418.1	6.4	1.9e-125	412.6	6.4	2.1	1	1	0	1	1	1
sp|P0A4J0|SIGA_STRR6	-	2161	-	4.2e-127	418.1	6.4	1.9e-125	412.6	6.4	2.1	1	1	0	1	1	1
sp|Q31QR8|SIGA4_SYNE7	-	2161	-	6.4e-126	414.2	6.2	7.6e-126	413.9	6.2	1.0	1	0	0	1	1	1
sp|Q8PG33|RPOD_XANAC	-	2161	-	7e-126	414.0	12.3	2.2e-117	386.1	9.1	2.3	2	0	0	2	2	2
sp|Q8P4H2|RPOD_XANCP	-	2161	-	1.1e-125	413.4	13.0	3.4e-117	385.5	9.9	2.2	2	0	0	2	2	2
sp|P26480|RPOD_PSEAE	-	2161	-	5.8e-125	411.0	17.3	1.9e-117	386.3	9.6	2.6	3	0	0	3	3	2
sp|P17531|RPOD_MYXXA	-	2161	-	2.5e-124	408.9	30.3	2.6e-119	392.4	30.3	2.9	1	1	0	1	1	1
sp|Q9PDM9|RPOD_XYLFA	-	2161	-	4.6e-124	408.1	14.9	1e-115	380.6	10.9	2.4	2	1	0	2	2	2
sp|P52324|RPOD_CAUCR	-	2161	-	4.7e-124	408.0	10.6	1.8e-115	379.8	8.0	2.1	2	0	0	2	2	2
sp|Q87DT7|RPOD_XYLFT	-	2161	-	5.1e-124	407.9	15.1	1.2e-115	380.4	10.8	2.4	2	1	0	2	2	2
sp|Q04506|SIGA_LACLA	-	2161	-	6.1e-124	407.7	4.1	2.4e-122	402.4	4.1	2.1	1	1	0	1	1	1
sp|P52326|RPOD_PSEFL	-	2161	-	6.8e-124	407.5	17.4	2.1e-116	382.9	8.2	3.1	3	1	1	4	4	3
sp|Q31ME3|SIGA2_SYNE7	-	2161	-	8e-124	407.3	14.2	9.3e-124	407.1	14.2	1.0	1	0	0	1	1	1
sp|P52327|RPOD_PSEPU	-	2161	-	9.1e-124	407.1	12.4	4.4e-115	378.5	7.6	2.8	2	1	0	2	2	2
sp|P58290|SIGA_LACLC	-	2161	-	1.5e-123	406.4	4.5	5.8e-122	401.2	4.5	2.0	1	1	0	1	1	1
sp|P18249|HRDD_STRCO	-	2161	-	1.6e-123	406.3	2.2	1.8e-123	406.1	2.2	1.0	1	0	0	1	1	1
sp|Q9Z7F0|SIGA_CHLPN	-	2161	-	1.8e-123	406.1	12.8	9e-114	374.2	6.4	2.3	2	0	0	2	2	2
sp|Q9KI19|RPOS_COXBU	-	2161	-	2.5e-123	405.7	12.6	7.5e-122	400.8	12.3	2.1	1	1	0	1	1	1
sp|P18333|SIGA_CHLTR	-	2161	-	4.5e-123	404.8	12.2	4.9e-113	371.8	5.2	2.3	2	0	0	2	2	2
sp|P0A2E3|RPOD_SALTY	-	2161	-	5.8e-123	404.4	18.6	1.1e-115	380.5	9.2	2.4	2	1	0	2	2	2
sp|P0A2E4|RPOD_SALTI	-	2161	-	5.8e-123	404.4	18.6	1.1e-115	380.5	9.2	2.4	2	1	0	2	2	2
sp|Q60012|HRDD_STRVF	-	2161	-	6.3e-123	404.3	3.0	7.5e-123	404.1	3.0	1.0	1	0	0	1	1	1
sp|Q59914|HRDD_STRGR	-	2161	-	8.4e-123	403.9	0.9	9.7e-123	403.7	0.9	1.0	1	0	0	1	1	1
sp|P33452|RPOD_AGRT5	-	2161	-	8.4e-123	403.9	14.6	1.1e-114	377.3	9.2	2.5	2	0	0	2	2	2
sp|P77994|SIGA_THEMA	-	2161	-	9.6e-123	403.7	12.3	9.6e-123	403.7	12.3	2.5	2	1	0	2	2	1
sp|P00579|RPOD_ECOLI	-	2161	-	1.1e-122	403.5	18.2	1.4e-115	380.2	9.2	2.4	2	1	0	2	2	2
sp|P56835|SIGA_CHLMU	-	2161	-	2.5e-122	402.4	14.6	7.4e-113	371.2	5.5	2.3	1	1	0	2	2	2
sp|D5AQI9|RPOD_RHOCB	-	2161	-	4.9e-122	401.4	13.3	3.5e-115	378.9	9.1	2.6	3	0	0	3	3	2
sp|Q31QG5|SIGA3_SYNE7	-	2161	-	6.8e-122	400.9	13.5	7.7e-122	400.8	13.5	1.0	1	0	0	1	1	1
sp|P0CZ15|RPOD_RHOCA	-	2161	-	9e-122	400.5	10.7	7.1e-115	377.8	6.7	2.5	3	0	0	3	3	2
sp|Q89B10|RPOD_BUCBP	-	2161	-	1e-121	400.3	15.0	2e-114	376.4	7.9	2.3	2	1	0	2	2	2
sp|Q83BB6|RPOD_COXBU	-	2161	-	1.6e-121	399.7	23.3	2.2e-115	379.5	11.7	2.7	3	0	0	3	3	2
sp|P32001|RPOD_BUCAP	-	2161	-	1.9e-121	399.4	24.6	2.4e-113	372.8	19.7	2.5	2	1	0	2	2	2
sp|Q59753|RPOD_RHIME	-	2161	-	2.1e-121	399.3	20.9	1.4e-114	376.9	8.8	2.9	1	1	0	3	3	3
sp|Q2K619|RPOD_RHIEC	-	2161	-	2.2e-121	399.3	17.9	7.5e-113	371.2	15.8	2.8	1	1	1	2	2	2
sp|P57163|RPOD_BUCAI	-	2161	-	2.7e-121	399.0	20.1	7e-113	371.3	16.4	2.6	2	1	0	2	2	2
sp|O24744|RPOD_SHEVD	-	2161	-	5.3e-121	398.0	18.8	2.6e-115	379.3	6.6	2.5	3	0	0	3	3	2
sp|P59117|RPOD_LEPIN	-	2161	-	6.6e-121	397.7	17.7	8e-117	384.3	17.7	2.7	1	1	0	1	1	1
sp|P61540|RPOD_LEPIC	-	2161	-	6.6e-121	397.7	17.7	8e-117	384.3	17.7	2.7	1	1	0	1	1	1
sp|P43766|RPOD_HAEIN	-	2161	-	8e-121	397.4	24.5	5.1e-112	368.5	22.0	3.1	2	1	0	2	2	2
sp|P52325|RPOD_NEIGO	-	2161	-	2.7e-120	395.7	23.6	2.3e-114	376.2	11.7	2.5	3	0	0	3	3	2
sp|Q4UJT1|RPOD_RICFE	-	2161	-	1.7e-119	393.0	14.3	7.7e-111	364.6	10.1	2.6	1	1	1	2	2	2
sp|Q92FZ8|RPOD_RICCN	-	2161	-	4.6e-119	391.6	15.1	2.3e-111	366.3	8.2	2.5	2	1	0	2	2	2
sp|Q03065|RPSB_NOSS1	-	2161	-	4.6e-119	391.6	7.0	5.9e-119	391.3	7.0	1.0	1	0	0	1	1	1
sp|Q68VQ5|RPOD_RICTY	-	2161	-	8.4e-119	390.8	17.6	2.5e-111	366.2	8.0	2.7	2	1	1	3	3	2
sp|O83506|RPOD_TREPA	-	2161	-	1e-118	390.5	12.8	1e-115	380.6	12.8	2.5	1	1	0	1	1	1
sp|P33451|RPOD_RICPR	-	2161	-	1.2e-118	390.3	18.6	1.7e-111	366.8	7.5	2.7	2	1	0	3	3	2
sp|Q1RKH7|RPOD_RICBR	-	2161	-	3.4e-118	388.8	21.4	1.5e-108	357.1	17.3	3.0	1	1	1	2	2	2
sp|P18184|HRDC_STRCO	-	2161	-	6.7e-116	381.2	3.7	7.6e-116	381.0	3.7	1.0	1	0	0	1	1	1
sp|P52323|RPOD_BORBU	-	2161	-	1.2e-115	380.4	17.1	4.5e-109	358.8	12.5	2.2	2	0	0	2	2	2
sp|P55993|RPOD_HELPY	-	2161	-	7.4e-108	354.8	27.2	4.7e-104	342.3	21.8	3.5	1	1	0	3	3	2
sp|Q9ZMY3|RPOD_HELPJ	-	2161	-	9.8e-108	354.4	26.5	3.5e-104	342.7	20.7	3.5	1	1	1	3	3	2
sp|P43344|RPOD_SERMA	-	2161	-	5.9e-99	325.5	3.0	6.5e-99	325.4	3.0	1.0	1	0	0	1	1	1
sp|P47491|SIGA_MYCGE	-	2161	-	7.2e-95	312.0	14.9	9.7e-95	311.6	5.8	3.3	1	1	1	2	2	2
sp|P78022|SIGA_MYCPN	-	2161	-	2.5e-92	303.7	8.1	2.5e-92	303.7	8.1	3.0	1	1	1	2	2	2
sp|Q07083|RPSC_MYXXA	-	2161	-	3e-61	201.5	4.6	2.5e-59	195.2	4.6	2.0	1	1	0	1	1	1
sp|Q01624|RPSB_STIAD	-	2161	-	3.5e-59	194.7	0.7	3.1e-57	188.3	0.7	2.0	1	1	0	1	1	1
sp|B8H3C3|RPOH_CAUCN	-	2161	-	8.4e-57	186.8	4.6	5e-55	181.0	4.6	2.0	1	1	0	1	1	1
sp|P0CAW9|RPOH_CAUCR	-	2161	-	8.4e-57	186.8	4.6	5e-55	181.0	4.6	2.0	1	1	0	1	1	1
sp|P19433|RPSB_MYXXA	-	2161	-	2.3e-53	175.5	0.1	2.8e-53	175.3	0.1	1.0	1	0	0	1	1	1
sp|P50512|RPOH_ZYMMO	-	2161	-	7.8e-53	173.8	3.5	4e-51	168.2	3.5	2.0	1	1	0	1	1	1
sp|P50507|RPOH_RHIRD	-	2161	-	8.3e-50	163.8	7.2	5.7e-48	157.8	7.2	2.0	1	1	0	1	1	1
sp|P50511|RPOH_VIBCH	-	2161	-	1.2e-45	150.2	3.6	4.1e-44	145.1	3.6	2.0	1	1	0	1	1	1
sp|P11539|RPOH_CITFR	-	2161	-	8.7e-45	147.3	4.2	1.2e-44	146.9	4.2	1.2	1	0	0	1	1	1
sp|P0AGB3|RPOH_ECOLI	-	2161	-	2.2e-44	146.0	3.2	2.8e-44	145.6	3.2	1.2	1	0	0	1	1	1
sp|P0AGB4|RPOH_ECOL6	-	2161	-	2.2e-44	146.0	3.2	2.8e-44	145.6	3.2	1.2	1	0	0	1	1	1
sp|P0AGB5|RPOH_ECO57	-	2161	-	2.2e-44	146.0	3.2	2.8e-44	145.6	3.2	1.2	1	0	0	1	1	1
sp|Q8DD54|RPOH_VIBVU	-	2161	-	2.3e-43	142.6	2.2	3.6e-41	135.4	1.3	2.0	1	1	1	2	2	2
sp|P50508|RPOH_ENTCL	-	2161	-	2.7e-43	142.4	5.5	6.9e-43	141.1	5.5	1.6	1	1	0	1	1	1
sp|P50509|RPOH_PROMI	-	2161	-	3.6e-43	142.0	3.8	3.4e-42	138.8	3.4	1.8	1	1	1	2	2	2
sp|P42378|RPOH_PSEAE	-	2161	-	8.5e-43	140.8	5.6	6.8e-42	137.8	5.6	1.9	1	1	0	1	1	1
sp|P44404|RPOH_HAEIN	-	2161	-	8.6e-43	140.8	2.4	4.5e-42	138.4	2.4	1.7	1	1	1	2	2	2
sp|P07860|RPSF_BACSU	-	2161	-	1.4e-41	136.8	4.9	1.8e-41	136.4	4.9	1.0	1	0	0	1	1	1
sp|P26764|RPSF_BACLI	-	2161	-	2.1e-41	136.2	5.1	2.5e-41	136.0	5.1	1.0	1	0	0	1	1	1
sp|P50510|RPOH_SERMA	-	2161	-	2.9e-41	135.8	5.4	1.1e-40	133.9	5.4	1.7	1	1	0	1	1	1
sp|Q89B27|RPOH_BUCBP	-	2161	-	1.4e-40	133.5	2.9	1.8e-40	133.1	2.9	1.2	1	0	0	1	1	1
sp|P35145|RPSF_BACME	-	2161	-	1.4e-40	133.5	3.0	1.7e-40	133.2	3.0	1.0	1	0	0	1	1	1
sp|P33658|RPSG_CLOAB	-	2161	-	2.4e-39	129.4	1.7	2.8e-39	129.2	1.7	1.0	1	0	0	1	1	1
sp|O05385|RPOH_BUCAI	-	2161	-	9.7e-39	127.4	6.1	1.2e-38	127.2	6.1	1.0	1	0	0	1	1	1
sp|P19940|RPSG_BACSU	-	2161	-	5.6e-38	124.9	1.2	6.6e-38	124.7	1.2	1.0	1	0	0	1	1	1
sp|Q8KA76|RPOH_BUCAP	-	2161	-	1.6e-37	123.4	6.1	2.3e-37	122.9	6.1	1.2	1	0	0	1	1	1
sp|P62180|RP28_BACCR	-	2161	-	5e-37	121.8	5.6	1e-18	61.6	3.3	2.0	1	1	1	2	2	2
sp|P62181|RP28_BACTK	-	2161	-	5e-37	121.8	5.6	1e-18	61.6	3.3	2.0	1	1	1	2	2	2
sp|P62182|RP28_BACAN	-	2161	-	5e-37	121.8	5.6	1e-18	61.6	3.3	2.0	1	1	1	2	2	2
sp|P06222|RPSE_BACSU	-	2161	-	1.9e-36	119.9	4.6	6.8e-22	72.0	0.0	2.0	1	1	1	2	2	2
sp|P12254|RPSK_BACSU	-	2161	-	1.9e-36	119.9	4.7	2.7e-18	60.2	0.0	2.0	2	0	0	2	2	2
sp|P62177|RP35_BACAN	-	2161	-	5.2e-36	118.5	3.0	8.2e-22	71.8	0.0	2.0	1	1	1	2	2	2
sp|P62178|RP35_BACCR	-	2161	-	5.2e-36	118.5	3.0	8.2e-22	71.8	0.0	2.0	1	1	1	2	2	2
sp|P62179|RP35_BACTK	-	2161	-	5.2e-36	118.5	3.0	8.2e-22	71.8	0.0	2.0	1	1	1	2	2	2
sp|P37971|RPOF_STRCO	-	2161	-	1.4e-35	117.0	0.0	1.6e-35	116.8	0.0	1.0	1	0	0	1	1	1
sp|P10726|RPSD_BACSU	-	2161	-	1.5e-35	117.0	0.3	1.8e-35	116.7	0.3	1.0	1	0	0	1	1	1
sp|P37970|RPOF_STRAU	-	2161	-	2e-34	113.2	0.1	2.4e-34	113.0	0.1	1.0	1	0	0	1	1	1
sp|P33657|RPSE_CLOAB	-	2161	-	1.1e-32	107.5	1.2	3e-20	66.6	0.0	2.0	1	1	1	2	2	2
sp|P17211|RPSW_STRCO	-	2161	-	2e-32	106.7	0.1	2.5e-32	106.3	0.1	1.0	1	0	0	1	1	1
sp|P06574|RPSB_BACSU	-	2161	-	1.2e-30	100.8	3.7	1.5e-30	100.5	3.7	1.0	1	0	0	1	1	1
sp|Q9K5J6|RPSB_BACAN	-	2161	-	2.5e-29	96.5	0.3	3.1e-29	96.2	0.3	1.0	1	0	0	1	1	1
sp|P0AEM6|FLIA_ECOLI	-	2161	-	6.3e-29	95.2	6.0	8e-29	94.8	6.0	1.0	1	0	0	1	1	1
sp|P0AEM7|FLIA_ECOL6	-	2161	-	6.3e-29	95.2	6.0	8e-29	94.8	6.0	1.0	1	0	0	1	1	1
sp|P0AEM8|FLIA_ECO57	-	2161	-	6.3e-29	95.2	6.0	8e-29	94.8	6.0	1.0	1	0	0	1	1	1
sp|P0A2E8|FLIA_SALTY	-	2161	-	2.1e-28	93.5	4.8	2.7e-28	93.1	4.8	1.0	1	0	0	1	1	1
sp|P0A2E9|FLIA_SALTI	-	2161	-	2.1e-28	93.5	4.8	2.7e-28	93.1	4.8	1.0	1	0	0	1	1	1
sp|P52621|FLIA_YEREN	-	2161	-	5.7e-28	92.0	4.2	6.9e-28	91.8	4.2	1.0	1	0	0	1	1	1
sp|Q7D5S2|SIGF_MYCTU	-	2161	-	5.8e-28	92.0	0.0	6.5e-28	91.8	0.0	1.0	1	0	0	1	1	1
sp|P29248|FLIA_PSEAE	-	2161	-	1.5e-22	74.2	0.1	1.9e-22	73.9	0.1	1.1	1	0	0	1	1	1
sp|P26768|RPSX_BACTK	-	2161	-	2.9e-21	70.0	0.0	3.2e-21	69.8	0.0	1.0	1	0	0	1	1	1
sp|P02964|RPSH_BACLI	-	2161	-	2.6e-13	43.8	4.0	2.1e-07	24.4	0.1	2.3	1	1	1	2	2	2
sp|P17869|RPSH_BACSU	-	2161	-	4.3e-13	43.1	3.1	3e-07	23.8	0.1	2.3	1	1	1	2	2	2
sp|Q03474|LAFS_VIBPA	-	2161	-	1.8e-09	31.2	0.6	2.6e-09	30.6	0.6	1.3	1	0	0	1	1	1
sp|O34843|SIGO_BACSU	-	2161	-	7.4e-06	19.3	0.9	9.6e-06	18.9	0.7	1.2	1	1	0	1	1	1
sp|L7N5U5|SIGG_MYCTU	-	2208	-	1.7e-41	136.1	0.6	3.9e-40	131.6	0.6	2.1	1	1	0	1	1	1
sp|A0R2D4|SIGE_MYCS2	-	2208	-	1.5e-24	80.5	0.1	2.1e-24	80.0	0.1	1.2	1	0	0	1	1	1
sp|H8F0N6|SIGE_MYCTE	-	2208	-	7e-23	75.0	0.1	1.1e-22	74.4	0.1	1.2	1	0	0	1	1	1
sp|O06289|SIGE_MYCTU	-	2208	-	7e-23	75.0	0.1	1.1e-22	74.4	0.1	1.2	1	0	0	1	1	1
sp|Q45585|SIGW_BACSU	-	2208	-	3.3e-18	59.6	0.1	1e-17	58.1	0.1	1.6	1	1	0	1	1	1
sp|P23484|FECI_ECOLI	-	2208	-	5.4e-16	52.4	0.0	6.9e-16	52.0	0.0	1.1	1	0	0	1	1	1
sp|P46358|RFAY_XANCP	-	2208	-	1.4e-15	51.1	4.1	2e-15	50.6	4.1	1.1	1	0	0	1	1	1
sp|P35165|SIGX_BACSU	-	2208	-	2e-13	44.0	3.3	2.2e-13	43.8	3.3	1.0	1	0	0	1	1	1
sp|Q06198|RPSH_PSEAE	-	2208	-	2.6e-13	43.6	0.5	3.4e-13	43.2	0.5	1.1	1	0	0	1	1	1
sp|H8EXN1|SIGL_MYCTE	-	2208	-	3.9e-13	43.0	2.2	4.7e-13	42.8	2.2	1.1	1	0	0	1	1	1
sp|P66807|RPOE_MYCTU	-	2208	-	5.8e-13	42.4	0.4	7.8e-13	42.0	0.4	1.2	1	0	0	1	1	1
sp|P66808|RPOE_MYCBO	-	2208	-	5.8e-13	42.4	0.4	7.8e-13	42.0	0.4	1.2	1	0	0	1	1	1
sp|P0AGB6|RPOE_ECOLI	-	2208	-	1.9e-12	40.8	0.1	2.3e-12	40.5	0.1	1.1	1	0	0	1	1	1
sp|P0AGB7|RPOE_ECOL6	-	2208	-	1.9e-12	40.8	0.1	2.3e-12	40.5	0.1	1.1	1	0	0	1	1	1
sp|P0AGB8|RPOE_ECO57	-	2208	-	1.9e-12	40.8	0.1	2.3e-12	40.5	0.1	1.1	1	0	0	1	1	1
sp|P0AGB9|RPOE_SHIFL	-	2208	-	1.9e-12	40.8	0.1	2.3e-12	40.5	0.1	1.1	1	0	0	1	1	1
sp|P0A2F0|RPOE_SALTY	-	2208	-	3.7e-12	39.8	0.0	4.5e-12	39.5	0.0	1.1	1	0	0	1	1	1
sp|P0A2F1|RPOE_SALTI	-	2208	-	3.7e-12	39.8	0.0	4.5e-12	39.5	0.0	1.1	1	0	0	1	1	1
sp|H8F2P4|SIGM_MYCTE	-	2208	-	4.8e-12	39.4	6.9	1e-11	38.4	6.9	1.5	1	1	0	1	1	1
sp|Q06909|CARQ_MYXXA	-	2208	-	1.1e-11	38.3	0.2	1.5e-11	37.8	0.2	1.1	1	0	0	1	1	1
sp|P66809|RPSC_MYCTU	-	2208	-	2.6e-11	37.0	0.7	4.3e-11	36.3	0.5	1.4	1	1	0	1	1	1
sp|P66810|RPSC_MYCBO	-	2208	-	2.6e-11	37.0	0.7	4.3e-11	36.3	0.5	1.4	1	1	0	1	1	1
sp|P38133|RPOE_STRCO	-	2208	-	6.4e-11	35.7	8.3	1.1e-10	35.0	8.3	1.3	1	1	0	1	1	1
sp|O07582|SIGM_BACSU	-	2208	-	1.2e-10	34.9	0.1	1.4e-10	34.6	0.1	1.0	1	0	0	1	1	1
sp|O07627|YLAC_BACSU	-	2208	-	2.6e-10	33.7	0.8	3.4e-10	33.4	0.8	1.1	1	0	0	1	1	1
sp|P66811|RPSD_MYCTU	-	2208	-	3.7e-10	33.2	1.5	5.1e-10	32.8	1.2	1.4	1	1	0	1	1	1
sp|P66812|RPSD_MYCBO	-	2208	-	3.7e-10	33.2	1.5	5.1e-10	32.8	1.2	1.4	1	1	0	1	1	1
sp|Q82EA9|RPOE_STRAW	-	2208	-	4.2e-10	33.1	8.7	6.1e-10	32.5	8.7	1.1	1	0	0	1	1	1
sp|Q44583|NCCH_ALCXX	-	2208	-	7.5e-10	32.2	0.5	8.7e-10	32.0	0.5	1.1	1	0	0	1	1	1
sp|P94370|SIGY_BACSU	-	2208	-	2.6e-09	30.5	0.0	3.5e-09	30.0	0.0	1.2	1	0	0	1	1	1
sp|O53590|SIGM_MYCTU	-	2208	-	6.2e-09	29.2	2.1	9.4e-09	28.6	2.1	1.4	1	1	0	1	1	1
sp|P44790|RPOE_HAEIN	-	2208	-	1.6e-08	27.9	0.0	2.1e-08	27.5	0.0	1.2	1	0	0	1	1	1
sp|A1TEV0|SIGK_MYCVP	-	2208	-	2.9e-08	27.0	0.8	3.8e-08	26.6	0.8	1.1	1	0	0	1	1	1
sp|P17869|RPSH_BACSU	-	2208	-	6.6e-08	25.9	0.1	8.3e-08	25.5	0.1	1.1	1	0	0	1	1	1
sp|A3Q5U0|SIGK_MYCSJ	-	2208	-	1e-07	25.2	0.5	1.1e-07	25.1	0.5	1.1	1	0	0	1	1	1
sp|A1ULE1|SIGK_MYCSK	-	2208	-	1.1e-07	25.1	0.5	1.2e-07	25.0	0.5	1.1	1	0	0	1	1	1
sp|Q1B3Q8|SIGK_MYCSS	-	2208	-	1.1e-07	25.1	0.5	1.2e-07	25.0	0.5	1.1	1	0	0	1	1	1
sp|O68887|RPOE_STRAT	-	2208	-	1.5e-07	24.7	6.8	1.9e-07	24.4	6.8	1.2	1	0	0	1	1	1
sp|O05404|SIGV_BACSU	-	2208	-	2.5e-07	23.9	0.4	1.6e-06	21.3	0.4	1.9	1	1	0	1	1	1
sp|P45215|Y1459_HAEIN	-	2208	-	2.7e-07	23.9	0.2	1.2e-06	21.7	0.2	1.8	1	1	0	1	1	1
sp|A1KFR7|SIGK_MYCBP	-	2208	-	5.1e-07	22.9	0.6	5.4e-07	22.8	0.6	1.1	1	0	0	1	1	1
sp|A5TZH1|SIGK_MYCTA	-	2208	-	5.1e-07	22.9	0.6	5.4e-07	22.8	0.6	1.1	1	0	0	1	1	1
sp|H8EVT0|SIGK_MYCTE	-	2208	-	5.1e-07	22.9	0.6	5.4e-07	22.8	0.6	1.1	1	0	0	1	1	1
sp|O53730|SIGK_MYCTU	-	2208	-	5.1e-07	22.9	0.6	5.4e-07	22.8	0.6	1.1	1	0	0	1	1	1
sp|Q7U1Z6|SIGK_MYCBO	-	2208	-	5.1e-07	22.9	0.6	5.4e-07	22.8	0.6	1.1	1	0	0	1	1	1
sp|P37978|CNRH_RALME	-	2208	-	8e-07	22.3	0.1	1.1e-06	21.9	0.1	1.1	1	0	0	1	1	1
sp|P29248|FLIA_PSEAE	-	2208	-	1.8e-06	21.1	0.2	0.00014	14.9	0.0	2.1	2	0	0	2	2	2
sp|P02964|RPSH_BACLI	-	2208	-	2.3e-06	20.8	0.1	3.1e-06	20.4	0.1	1.1	1	0	0	1	1	1
